Segment #,Interval Start Time,Interval End Time,Time,Task,Mean HR,Mean IBI,# R Peaks
5,269,270,2022-10-17 13:40:28,Baseline 1,87.62951334379899,684.7008240773921,1
5,270,271,2022-10-17 13:40:29,Baseline 1,95.36134914784628,629.1857291886383,2
5,271,272,2022-10-17 13:40:30,Baseline 1,91.8936541892794,652.928654642616,1
5,272,273,2022-10-17 13:40:31,Baseline 1,87.44888761969636,686.1150739953613,2
5,273,274,2022-10-17 13:40:32,Baseline 1,88.38709259378889,678.8321488947391,1
5,274,275,2022-10-17 13:40:33,Baseline 1,90.58960763520832,662.327628590816,2
5,275,276,2022-10-17 13:40:34,Baseline 1,97.13019912807883,617.7275506341975,1
5,276,277,2022-10-17 13:40:35,Baseline 1,93.30809719518174,643.0310102079575,2
5,277,278,2022-10-17 13:40:36,Baseline 1,90.40965385836971,663.6459430979834,1
5,278,279,2022-10-17 13:40:37,Baseline 1,89.17311411992054,672.8485440052216,2
5,279,280,2022-10-17 13:40:38,Baseline 1,84.05951783023622,713.7799686309644,1
5,280,281,2022-10-17 13:40:39,Baseline 1,90.19801035586495,665.2031432098947,2
5,281,282,2022-10-17 13:40:40,Baseline 1,93.41923949066633,642.2659863977452,1
5,282,283,2022-10-17 13:40:41,Baseline 1,87.68284106891738,684.2843966796298,2
5,283,284,2022-10-17 13:40:42,Baseline 1,86.35049226441798,694.8425935577892,1
5,284,285,2022-10-17 13:40:43,Baseline 1,93.82660406885805,639.4774765157954,2
5,285,286,2022-10-17 13:40:44,Baseline 1,91.41784037558534,656.327033689411,1
5,286,287,2022-10-17 13:40:45,Baseline 1,84.55955678670422,709.5590644041093,2
5,287,288,2022-10-17 13:40:46,Baseline 1,86.71822099107304,691.8961126540698,1
5,288,289,2022-10-17 13:40:47,Baseline 1,92.74065540194545,646.9654515590297,2
5,289,290,2022-10-17 13:40:48,Baseline 1,88.72313985398426,676.2610081061688,1
5,290,291,2022-10-17 13:40:49,Baseline 1,81.10130313140753,739.8154861060947,1
5,291,292,2022-10-17 13:40:50,Baseline 1,89.12031401893604,673.2471789456595,2
5,292,293,2022-10-17 13:40:51,Baseline 1,89.67893058178109,669.0534734386031,1
5,293,294,2022-10-17 13:40:52,Baseline 1,77.62258511652234,772.9709067268452,2
5,294,295,2022-10-17 13:40:53,Baseline 1,77.32303785023494,775.9653742033843,1
5,295,296,2022-10-17 13:40:54,Baseline 1,88.32148470916849,679.336406057625,1
5,296,297,2022-10-17 13:40:55,Baseline 1,87.15781066438613,688.4064611379324,2
5,297,298,2022-10-17 13:40:56,Baseline 1,83.16744365247744,721.436145743704,1
5,298,299,2022-10-17 13:40:57,Baseline 1,88.1328641801542,680.7903108351587,2
5,299,300,2022-10-17 13:40:58,Baseline 1,92.90370972278492,645.8299693202113,1
6,300,301,2022-10-17 13:40:59,Baseline 1,82.51370754642073,727.1519094720726,2
6,301,302,2022-10-17 13:41:00,Baseline 1,73.50846887472616,816.2324820321394,1
6,302,303,2022-10-17 13:41:01,Baseline 1,80.92867303393784,741.3935969868022,1
6,303,304,2022-10-17 13:41:02,Baseline 1,90.77809388335506,660.9524107996447,2
6,304,305,2022-10-17 13:41:03,Baseline 1,88.39568345323642,678.7661756327902,1
6,305,306,2022-10-17 13:41:04,Baseline 1,82.12273014449946,730.6138007641332,2
6,306,307,2022-10-17 13:41:05,Baseline 1,87.90094124097416,682.5865474581698,1
6,307,308,2022-10-17 13:41:06,Baseline 1,93.10372208436544,644.4425491993899,2
6,308,309,2022-10-17 13:41:07,Baseline 1,92.11092001413635,651.3885649040499,1
6,309,310,2022-10-17 13:41:08,Baseline 1,88.20633919724398,680.223219170564,2
6,310,311,2022-10-17 13:41:09,Baseline 1,82.31545614250882,728.9032073894466,1
6,311,312,2022-10-17 13:41:10,Baseline 1,88.63666055322491,676.9208093525923,2
6,312,313,2022-10-17 13:41:11,Baseline 1,93.39897136582951,642.405361885509,1
6,313,314,2022-10-17 13:41:12,Baseline 1,89.58809216244381,669.731864489381,2
6,314,315,2022-10-17 13:41:13,Baseline 1,85.05146955703209,705.4551827557361,1
6,315,316,2022-10-17 13:41:14,Baseline 1,87.9235051024716,682.4113748658248,1
6,316,317,2022-10-17 13:41:15,Baseline 1,94.36481824420102,635.8301866775139,2
6,317,318,2022-10-17 13:41:16,Baseline 1,92.11492497206903,651.3602439365078,2
6,318,319,2022-10-17 13:41:17,Baseline 1,89.9873226519914,666.7605861776599,1
6,319,320,2022-10-17 13:41:18,Baseline 1,86.72956596714099,691.8056066685731,2
6,320,321,2022-10-17 13:41:19,Baseline 1,80.90602000377424,741.601181187766,1
6,321,322,2022-10-17 13:41:20,Baseline 1,88.36910148674836,678.9703526520236,1
6,322,323,2022-10-17 13:41:21,Baseline 1,86.88186376421773,690.5929200923863,2
6,323,324,2022-10-17 13:41:22,Baseline 1,80.57189189189135,744.676568852398,1
6,324,325,2022-10-17 13:41:23,Baseline 1,87.72284360189667,683.972355847146,2
6,325,326,2022-10-17 13:41:24,Baseline 1,94.28514391760409,636.3674859788524,1
6,326,327,2022-10-17 13:41:25,Baseline 1,90.33940974077385,664.161966213507,2
6,327,328,2022-10-17 13:41:26,Baseline 1,82.5037230716744,727.239908287236,1
6,328,329,2022-10-17 13:41:27,Baseline 1,88.50824974679308,677.9029092954578,2
6,329,330,2022-10-17 13:41:28,Baseline 1,93.09073582140965,644.5324496640275,1
6,330,331,2022-10-17 13:41:29,Baseline 1,86.95236832665287,690.0329589022665,2
6,331,332,2022-10-17 13:41:30,Baseline 1,77.3910057214494,775.2838904297973,1
6,332,333,2022-10-17 13:41:31,Baseline 1,78.18880651692444,767.3732682824956,1
6,333,334,2022-10-17 13:41:32,Baseline 1,82.24984742603657,729.4846358706645,1
6,334,335,2022-10-17 13:41:33,Baseline 1,85.24954275549153,703.8160916837876,2
6,335,336,2022-10-17 13:41:34,Baseline 1,93.44215721910994,642.1084635204605,1
6,336,337,2022-10-17 13:41:35,Baseline 1,93.90301544925232,638.9571166905241,2
6,337,338,2022-10-17 13:41:36,Baseline 1,87.80349551251868,683.3440929631945,1
6,338,339,2022-10-17 13:41:37,Baseline 1,78.57883723046007,763.5643656068479,2
6,339,340,2022-10-17 13:41:38,Baseline 1,80.57657136661018,744.6333218499685,1
6,340,341,2022-10-17 13:41:39,Baseline 1,81.70968517183402,734.3070760072206,2
6,341,342,2022-10-17 13:41:40,Baseline 1,90.2067270086026,665.1388648019351,1
6,342,343,2022-10-17 13:41:41,Baseline 1,96.3363413933501,622.8179224184413,2
6,343,344,2022-10-17 13:41:42,Baseline 1,91.0788498297477,658.7698473592616,1
6,344,345,2022-10-17 13:41:43,Baseline 1,80.56415162434216,744.7481142701095,1
6,345,346,2022-10-17 13:41:44,Baseline 1,83.00511441211768,722.8470248483962,2
6,346,347,2022-10-17 13:41:45,Baseline 1,79.48784976552237,754.8323445280165,1
6,347,348,2022-10-17 13:41:46,Baseline 1,88.5059017848038,677.9208932968787,2
6,348,349,2022-10-17 13:41:47,Baseline 1,92.17808712348271,650.9139197000626,1
6,349,350,2022-10-17 13:41:48,Baseline 1,86.65464190981425,692.4037613870121,2
6,350,351,2022-10-17 13:41:49,Baseline 1,86.01421362489721,697.5591297230987,1
6,351,352,2022-10-17 13:41:50,Baseline 1,94.15181605376516,637.268642441662,2
6,352,353,2022-10-17 13:41:51,Baseline 1,90.87503476702369,660.2473402494094,1
6,353,354,2022-10-17 13:41:52,Baseline 1,82.46249020372434,727.6035425533408,2
6,354,355,2022-10-17 13:41:53,Baseline 1,79.58241166975714,753.9354329821242,1
6,355,356,2022-10-17 13:41:54,Baseline 1,89.57458876914043,669.8328267477433,1
6,356,357,2022-10-17 13:41:55,Baseline 1,88.36639717372408,678.991131459653,2
6,357,358,2022-10-17 13:41:56,Baseline 1,82.40596054985522,728.1026712102977,1
6,358,359,2022-10-17 13:41:57,Baseline 1,86.23669824841774,695.7594761705858,2
6,359,360,2022-10-17 13:41:58,Baseline 1,93.47476605129545,641.8844628835363,1
7,360,361,2022-10-17 13:41:59,Baseline 1,90.06335161765536,666.1977255156696,2
7,361,362,2022-10-17 13:42:00,Baseline 1,82.79094864438551,724.716904232126,1
7,362,363,2022-10-17 13:42:01,Baseline 1,88.04772151089823,681.4486391061627,2
7,363,364,2022-10-17 13:42:02,Baseline 1,91.37814472600861,656.6121492169278,1
7,364,365,2022-10-17 13:42:03,Baseline 1,84.71799787876469,708.2320345419722,1
7,365,366,2022-10-17 13:42:04,Baseline 1,86.05687842690018,697.2132977257148,2
7,366,367,2022-10-17 13:42:05,Baseline 1,93.45794392522913,642.000000000031,1
7,367,368,2022-10-17 13:42:06,Baseline 1,87.81665788222108,683.2416701677655,2
7,368,369,2022-10-17 13:42:07,Baseline 1,81.68422617941245,734.5359417155414,1
7,369,370,2022-10-17 13:42:08,Baseline 1,89.75145238696616,668.5128586143447,2
7,370,371,2022-10-17 13:42:09,Baseline 1,91.93042889008295,652.6674652169771,1
7,371,372,2022-10-17 13:42:10,Baseline 1,85.31459345855556,703.2794457275005,2
7,372,373,2022-10-17 13:42:11,Baseline 1,82.01581027668051,731.566265060235,1
7,373,374,2022-10-17 13:42:12,Baseline 1,88.80559440559318,675.633110747143,2
7,374,375,2022-10-17 13:42:13,Baseline 1,91.68402187827485,654.4215531868743,1
7,375,376,2022-10-17 13:42:14,Baseline 1,92.01331837114783,652.0795148152586,2
7,376,377,2022-10-17 13:42:15,Baseline 1,83.6134289813484,717.5880804192848,1
7,377,378,2022-10-17 13:42:16,Baseline 1,85.06385964912067,705.3524287222986,1
7,378,379,2022-10-17 13:42:17,Baseline 1,91.35157481332459,656.8031270682415,2
7,379,380,2022-10-17 13:42:18,Baseline 1,85.40624151520933,702.52476792712,1
7,380,381,2022-10-17 13:42:19,Baseline 1,82.94937591575257,723.3327476862385,2
7,381,382,2022-10-17 13:42:20,Baseline 1,89.31046230217666,671.8137881426876,1
7,382,383,2022-10-17 13:42:21,Baseline 1,95.12862664948528,630.7249680065116,2
7,383,384,2022-10-17 13:42:22,Baseline 1,91.48351184953931,655.855889077373,1
7,384,385,2022-10-17 13:42:23,Baseline 1,84.62226567273918,709.0332493818921,2
7,385,386,2022-10-17 13:42:24,Baseline 1,80.58818759291741,744.5259881396461,1
7,386,387,2022-10-17 13:42:25,Baseline 1,87.81959774343869,683.2187978734258,2
7,387,388,2022-10-17 13:42:26,Baseline 1,91.37477163261815,656.6363880091136,1
7,388,389,2022-10-17 13:42:27,Baseline 1,85.69425193640716,700.1636474348991,2
7,389,390,2022-10-17 13:42:28,Baseline 1,78.1727392187294,767.5309909777935,1
7,390,391,2022-10-17 13:42:29,Baseline 1,84.24752903760493,712.1870597916082,1
7,391,392,2022-10-17 13:42:30,Baseline 1,93.3336920690522,642.854671982862,2
7,392,393,2022-10-17 13:42:31,Baseline 1,92.88755436206598,645.9422945524678,1
7,393,394,2022-10-17 13:42:32,Baseline 1,85.98631052600682,697.7854920505378,2
7,394,395,2022-10-17 13:42:33,Baseline 1,86.55727883911115,693.1826046833722,1
7,395,396,2022-10-17 13:42:34,Baseline 1,94.10466867469849,637.5879203975343,2
7,396,397,2022-10-17 13:42:35,Baseline 1,92.4740853658541,648.830423816821,1
7,397,398,2022-10-17 13:42:36,Baseline 1,85.63466635354266,700.6508293299123,2
7,398,399,2022-10-17 13:42:37,Baseline 1,86.25043502759198,695.6486652015805,1
7,399,400,2022-10-17 13:42:38,Baseline 1,92.94987288604062,645.5092205834625,2
7,400,401,2022-10-17 13:42:39,Baseline 1,88.86981967731583,675.1448378972586,1
7,401,402,2022-10-17 13:42:40,Baseline 1,83.61639195065567,717.5626524929185,2
7,402,403,2022-10-17 13:42:41,Baseline 1,90.60449288994369,662.2188159353351,1
7,403,404,2022-10-17 13:42:42,Baseline 1,93.93493211073721,638.7400155808673,2
7,404,405,2022-10-17 13:42:43,None,93.3858519498286,642.4956109222509,1
7,405,406,2022-10-17 13:42:44,None,95.50848273311676,628.2164503404418,2
7,406,407,2022-10-17 13:42:45,None,96.48598101709419,621.8519972281771,1
7,407,408,2022-10-17 13:42:46,None,91.15808861715246,658.197214423716,2
7,408,409,2022-10-17 13:42:47,None,92.469161325888,648.864974437723,2
7,409,410,2022-10-17 13:42:48,None,93.60358407399471,641.0010962034244,1
7,410,411,2022-10-17 13:42:49,None,82.20218033703485,729.9076466584668,1
7,411,412,2022-10-17 13:42:50,None,86.9531508142537,690.0267493258515,2
7,412,413,2022-10-17 13:42:51,None,93.23441204193186,643.5392113913391,1
7,413,414,2022-10-17 13:42:52,None,95.92868248156887,625.4646519462833,2
7,414,415,2022-10-17 13:42:53,None,94.86101115188588,632.5043268190714,2
7,415,416,2022-10-17 13:42:54,None,88.05903473346642,681.3610912452722,1
7,416,417,2022-10-17 13:42:55,None,93.35026983974294,642.7405095132956,2
7,417,418,2022-10-17 13:42:56,None,94.15177453334809,637.2689234736441,1
7,418,419,2022-10-17 13:42:57,None,84.2293989575766,712.3403555357186,2
7,419,420,2022-10-17 13:42:58,None,84.97628458497962,706.0793525280296,1
8,420,421,2022-10-17 13:42:59,None,93.61551823972223,640.9193809765318,2
8,421,422,2022-10-17 13:43:00,None,93.66052991303707,640.6113659159247,1
8,422,423,2022-10-17 13:43:01,None,89.50414817673055,670.35999137746,2
8,423,424,2022-10-17 13:43:02,None,92.17127325355867,650.9620392781484,1
8,424,425,2022-10-17 13:43:03,None,76.6404397301327,782.8765102506297,1
8,425,426,2022-10-17 13:43:04,None,73.28687856560707,818.7004437129556,2
8,426,427,2022-10-17 13:43:05,None,84.14393939393717,713.0638336184576,1
8,427,428,2022-10-17 13:43:06,None,81.13545936822067,739.5040401225724,1
8,428,429,2022-10-17 13:43:07,None,78.23789031114504,766.8918443657594,2
8,429,430,2022-10-17 13:43:08,None,87.34937759336157,686.8967089762059,1
8,430,431,2022-10-17 13:43:09,None,92.02388059701663,652.0046710782285,2
8,431,432,2022-10-17 13:43:10,None,83.38615801302328,719.5438838977229,1
8,432,433,2022-10-17 13:43:11,None,86.93248338409445,690.1907970913651,2
8,433,434,2022-10-17 13:43:12,None,86.25163655941077,695.6389744404624,1
8,434,435,2022-10-17 13:43:13,None,80.33182569842222,746.9019840934407,1
8,435,436,2022-10-17 13:43:14,None,72.478157039141,827.8356190486147,2
8,436,437,2022-10-17 13:43:15,None,73.47805048971566,816.5703853070773,1
8,437,438,2022-10-17 13:43:16,None,74.5168181201663,805.1873592246466,1
8,438,439,2022-10-17 13:43:17,None,74.84459912156449,801.6610510872868,1
8,439,440,2022-10-17 13:43:18,None,78.863209159265,760.8110377404175,2
8,440,441,2022-10-17 13:43:19,None,86.92671475231268,690.2365995420723,1
8,441,442,2022-10-17 13:43:20,None,89.63642222281733,669.3707592528916,2
8,442,443,2022-10-17 13:43:21,None,89.25393864836067,672.2392412998798,1
8,443,444,2022-10-17 13:43:22,None,87.52777528031987,685.4966872840267,1
8,444,445,2022-10-17 13:43:23,None,95.11023567627619,630.8469280238162,2
8,445,446,2022-10-17 13:43:24,None,91.85099846390031,653.2318755748906,2
8,446,447,2022-10-17 13:43:25,Relaxation,80.42709677419559,746.0172305915005,1
8,447,448,2022-10-17 13:43:26,Relaxation,79.07764705882089,758.7479171626057,1
8,448,449,2022-10-17 13:43:27,Relaxation,77.43213649096069,774.8720714558136,2
8,449,450,2022-10-17 13:43:28,Relaxation,88.13458670818486,680.7770052710525,1
8,450,451,2022-10-17 13:43:29,Relaxation,89.47461934084112,670.5812267436238,2
8,451,452,2022-10-17 13:43:30,Relaxation,85.89671331896442,698.5133386559169,1
8,452,453,2022-10-17 13:43:31,Relaxation,83.10121576981496,722.0110974813673,1
8,453,454,2022-10-17 13:43:32,Relaxation,93.80563981475015,639.6203908260695,2
8,454,455,2022-10-17 13:43:33,Relaxation,90.94815578337418,659.7165108318593,1
8,455,456,2022-10-17 13:43:34,Relaxation,79.83304392716525,751.5684865372326,2
8,456,457,2022-10-17 13:43:35,Relaxation,78.62438800121916,763.1219971984982,1
8,457,458,2022-10-17 13:43:36,Relaxation,81.86197930891367,732.9409880694981,1
8,458,459,2022-10-17 13:43:37,Relaxation,91.2961902664625,657.2015746208075,2
8,459,460,2022-10-17 13:43:38,Relaxation,89.46774949242433,670.6327178273383,1
8,460,461,2022-10-17 13:43:39,Relaxation,81.78943987274245,733.5910368545743,2
8,461,462,2022-10-17 13:43:40,Relaxation,78.20064279780388,767.2571203172384,1
8,462,463,2022-10-17 13:43:41,Relaxation,86.081720311031,697.012092500099,2
8,463,464,2022-10-17 13:43:42,Relaxation,88.31929578788058,679.3532428531136,1
8,464,465,2022-10-17 13:43:43,Relaxation,83.88869486980471,715.2334422787245,1
8,465,466,2022-10-17 13:43:44,Relaxation,91.76035569781381,653.877151452994,2
8,466,467,2022-10-17 13:43:45,Relaxation,91.69649642490066,654.3325245707719,1
8,467,468,2022-10-17 13:43:46,Relaxation,83.84323739574496,715.621221981166,2
8,468,469,2022-10-17 13:43:47,Relaxation,87.46629923839934,685.9784914011644,1
8,469,470,2022-10-17 13:43:48,Relaxation,90.72236359794395,661.3584304957392,2
8,470,471,2022-10-17 13:43:49,Relaxation,85.27848461444674,703.5772301919587,1
8,471,472,2022-10-17 13:43:50,Relaxation,82.39480154548654,728.2012805974979,2
8,472,473,2022-10-17 13:43:51,Relaxation,88.94205532000865,674.5965087508185,1
8,473,474,2022-10-17 13:43:52,Relaxation,92.00243357396056,652.1566622666141,2
8,474,475,2022-10-17 13:43:53,Relaxation,90.84321615460527,660.4785975200011,1
8,475,476,2022-10-17 13:43:54,Relaxation,95.92109204928902,625.5141462439672,2
8,476,477,2022-10-17 13:43:55,Relaxation,95.01155546623808,631.5021336675277,1
8,477,478,2022-10-17 13:43:56,Relaxation,86.38114612188575,694.5960165351204,2
8,478,479,2022-10-17 13:43:57,Relaxation,82.2957110694321,729.0780919236311,1
8,479,480,2022-10-17 13:43:58,Relaxation,81.92852891587854,732.3456284880446,2
9,480,481,2022-10-17 13:43:59,Relaxation,86.34679762774684,694.8723247232448,1
9,481,482,2022-10-17 13:44:00,Relaxation,90.97375804587935,659.530850311154,1
9,482,483,2022-10-17 13:44:01,Relaxation,95.82225632461612,626.15933188568,2
9,483,484,2022-10-17 13:44:02,Relaxation,97.56747905692843,614.9590066275192,2
9,484,485,2022-10-17 13:44:03,Relaxation,87.1231141599476,688.680616832029,1
9,485,486,2022-10-17 13:44:04,Relaxation,82.67001891865196,725.7770203130174,2
9,486,487,2022-10-17 13:44:05,Relaxation,88.06454869758427,681.3184293493788,1
9,487,488,2022-10-17 13:44:06,Relaxation,79.314892340222,756.4783640205854,1
9,488,489,2022-10-17 13:44:07,Relaxation,73.69411017067962,814.1763278101424,2
9,489,490,2022-10-17 13:44:08,Relaxation,73.80934773422393,812.9051650212482,1
9,490,491,2022-10-17 13:44:09,Relaxation,81.58399957921213,735.4383250326476,1
9,491,492,2022-10-17 13:44:10,Relaxation,89.83480681574669,667.8925700042014,2
9,492,493,2022-10-17 13:44:11,Relaxation,89.0751363530159,673.5886405181856,1
9,493,494,2022-10-17 13:44:12,Relaxation,88.51646910907603,677.8399613529988,2
9,494,495,2022-10-17 13:44:13,Relaxation,92.18760052325729,650.8467479296531,1
9,495,496,2022-10-17 13:44:14,Relaxation,92.93974272173001,645.5795792295812,2
9,496,497,2022-10-17 13:44:15,Relaxation,88.98542274052542,674.2677413013515,1
9,497,498,2022-10-17 13:44:16,Relaxation,92.32630706321736,649.8689475245338,2
9,498,499,2022-10-17 13:44:17,Relaxation,93.19893600104193,643.7841736662018,1
9,499,500,2022-10-17 13:44:18,Relaxation,83.96084534302842,714.6188173173512,2
9,500,501,2022-10-17 13:44:19,Relaxation,84.36018347335673,711.2360064858044,1
9,501,502,2022-10-17 13:44:20,Relaxation,83.49276058464125,718.6251787563626,1
9,502,503,2022-10-17 13:44:21,Relaxation,92.4581534898435,648.9422266754547,2
9,503,504,2022-10-17 13:44:22,Relaxation,91.81273428735437,653.5041186357955,2
9,504,505,2022-10-17 13:44:23,Relaxation,87.44032006269924,686.18230076213,1
9,505,506,2022-10-17 13:44:24,Relaxation,83.55276767541982,718.1090665133197,1
9,506,507,2022-10-17 13:44:25,Relaxation,91.31197486697619,657.087967787449,2
9,507,508,2022-10-17 13:44:26,Relaxation,93.91668386450024,638.864124361183,1
9,508,509,2022-10-17 13:44:27,Relaxation,95.01938275685899,631.4501132209143,2
9,509,510,2022-10-17 13:44:28,Relaxation,96.17970029727846,623.8322620526795,2
9,510,511,2022-10-17 13:44:29,Relaxation,95.51071417684854,628.2017731424711,1
9,511,512,2022-10-17 13:44:30,Relaxation,84.56577740907365,709.5068695432129,2
9,512,513,2022-10-17 13:44:31,Relaxation,54.3571839316512,1103.8099412111578,1
9,513,514,2022-10-17 13:44:32,Relaxation,61.14836626140027,981.2200009319763,1
9,514,515,2022-10-17 13:44:33,Relaxation,67.59186835891684,887.6807441007021,1
9,515,516,2022-10-17 13:44:34,Relaxation,71.43329397874852,839.944466481555,1
9,516,517,2022-10-17 13:44:35,Relaxation,73.12032085561157,820.5653270925895,1
9,517,518,2022-10-17 13:44:36,Relaxation,75.4209699146861,795.5347175708582,1
9,518,519,2022-10-17 13:44:37,Relaxation,78.29251412575074,766.3567924722671,2
9,519,520,2022-10-17 13:44:38,Relaxation,79.64013761387818,753.3889543348093,1
9,520,521,2022-10-17 13:44:39,Relaxation,77.18067314468684,777.3966921423571,1
9,521,522,2022-10-17 13:44:40,Relaxation,79.227178154792,757.3158781797524,2
9,522,523,2022-10-17 13:44:41,Relaxation,81.26305719021386,738.3428838956545,1
9,523,524,2022-10-17 13:44:42,Relaxation,86.30888994969014,695.1775191984775,1
9,524,525,2022-10-17 13:44:43,Relaxation,89.74219097264974,668.5818492918887,2
9,525,526,2022-10-17 13:44:44,Relaxation,94.38693858374255,635.6811747503225,1
9,526,527,2022-10-17 13:44:45,Relaxation,97.38955517288522,616.0824935845372,2
9,527,528,2022-10-17 13:44:46,Relaxation,88.71848341231981,676.2965020620286,2
9,528,529,2022-10-17 13:44:47,Relaxation,78.05938864629164,768.6455279822437,1
9,529,530,2022-10-17 13:44:48,Relaxation,81.54985397245295,735.7462592179213,1
9,530,531,2022-10-17 13:44:49,Relaxation,76.18316244454338,787.5756016780779,1
9,531,532,2022-10-17 13:44:50,Relaxation,84.49733459980354,710.0815698408966,2
9,532,533,2022-10-17 13:44:51,Relaxation,89.82707449619784,667.950062233627,1
9,533,534,2022-10-17 13:44:52,Relaxation,88.49557522123929,677.9999999999973,2
9,534,535,2022-10-17 13:44:53,Relaxation,91.25572881542311,657.4929681549967,1
9,535,536,2022-10-17 13:44:54,Relaxation,95.27606785055748,629.7489112807559,2
9,536,537,2022-10-17 13:44:55,Relaxation,91.4354546720491,656.20059762596,2
9,537,538,2022-10-17 13:44:56,Relaxation,92.09089068240841,651.5302388259065,1
9,538,539,2022-10-17 13:44:57,Relaxation,93.16831751989572,643.9957444459297,2
9,539,540,2022-10-17 13:44:58,Relaxation,86.70088907040757,692.0344259823627,1
10,540,541,2022-10-17 13:44:59,Relaxation,91.29399694848973,657.2173637424752,2
10,541,542,2022-10-17 13:45:00,Relaxation,87.73293172690737,683.8937080863357,1
10,542,543,2022-10-17 13:45:01,Relaxation,82.0762098597933,731.0279081172853,1
10,543,544,2022-10-17 13:45:02,Relaxation,87.50478702494121,685.6767731221195,2
10,544,545,2022-10-17 13:45:03,Relaxation,90.42880703683214,663.505380266287,1
10,545,546,2022-10-17 13:45:04,Relaxation,82.32147179859534,728.8499426588701,2
10,546,547,2022-10-17 13:45:05,Relaxation,85.86857345027579,698.7422474736279,1
