Segment #,Interval Start Time,Interval End Time,Time,Task,Mean HR,Mean IBI,# R Peaks
3,164,165,2022-10-14 14:50:11,Baseline 1,121.04467234486481,495.68476528281866,2
3,165,166,2022-10-14 14:50:12,Baseline 1,123.03608605135193,487.6618065935357,2
3,166,167,2022-10-14 14:50:13,Baseline 1,115.38515607285976,519.9975633097303,2
3,167,168,2022-10-14 14:50:14,Baseline 1,121.48621568743609,493.88319210115213,2
3,168,169,2022-10-14 14:50:15,Baseline 1,115.36526946107794,520.0872002491432,2
3,169,170,2022-10-14 14:50:16,Baseline 1,113.99999999999966,526.3157894736858,2
3,170,171,2022-10-14 14:50:17,Baseline 1,111.9572192513388,535.9189912113015,2
3,171,172,2022-10-14 14:50:18,Baseline 1,109.52592681607894,547.8154966974606,1
3,172,173,2022-10-14 14:50:19,Baseline 1,114.40470439987273,524.4539576824146,2
3,173,174,2022-10-14 14:50:20,Baseline 1,108.66260824830728,552.1678613023231,2
3,174,175,2022-10-14 14:50:21,Baseline 1,106.2081619740581,564.9283339886375,2
3,175,176,2022-10-14 14:50:22,Baseline 1,103.05490764672543,582.2139029582305,2
3,176,177,2022-10-14 14:50:23,Baseline 1,109.79086726801643,546.4935426143484,1
3,177,178,2022-10-14 14:50:24,Baseline 1,108.0126256721995,555.4906162737873,2
3,178,179,2022-10-14 14:50:25,Baseline 1,109.6401215805462,547.2449239845242,2
3,179,180,2022-10-14 14:50:26,Baseline 1,117.63394625176795,510.0568493348343,2
4,180,181,2022-10-14 14:50:27,Baseline 1,114.61175719089961,523.5065011704062,2
4,181,182,2022-10-14 14:50:28,Baseline 1,113.09930423782515,530.5072423242501,2
4,182,183,2022-10-14 14:50:29,Baseline 1,108.60215053763486,552.4752475247502,2
4,183,184,2022-10-14 14:50:30,Baseline 1,104.38353676256848,574.8032866186209,1
4,184,185,2022-10-14 14:50:31,Baseline 1,105.89850095997635,566.5802580404477,2
4,185,186,2022-10-14 14:50:32,Baseline 1,106.63844456440384,562.6488668799295,2
4,186,187,2022-10-14 14:50:33,Baseline 1,107.15341212650317,559.944838052989,2
4,187,188,2022-10-14 14:50:34,Baseline 1,110.47137569481148,543.1271188815115,2
4,188,189,2022-10-14 14:50:35,Baseline 1,107.9450853050162,555.8381822614743,1
4,189,190,2022-10-14 14:50:36,Baseline 1,110.62792415661256,542.3585451631528,2
4,190,191,2022-10-14 14:50:37,Baseline 1,111.2158808932992,539.4912985274482,2
4,191,192,2022-10-14 14:50:38,Baseline 1,105.69790209790175,567.6555429115853,2
4,192,193,2022-10-14 14:50:39,Baseline 1,106.91203434002824,561.2090385369816,2
4,193,194,2022-10-14 14:50:40,Baseline 1,103.51117649169552,579.6475514391789,1
4,194,195,2022-10-14 14:50:41,Baseline 1,104.67315609249252,573.2128679389594,2
4,195,196,2022-10-14 14:50:42,Baseline 1,104.41145548593332,574.6495891735118,2
4,196,197,2022-10-14 14:50:43,Baseline 1,105.38060316090902,569.3647426593685,2
4,197,198,2022-10-14 14:50:44,Baseline 1,102.53608035779664,585.1598753398,1
4,198,199,2022-10-14 14:50:45,Baseline 1,106.61454633126971,562.7749876979235,2
4,199,200,2022-10-14 14:50:46,Baseline 1,111.11264380500349,539.9925512104335,2
4,200,201,2022-10-14 14:50:47,Baseline 1,111.08363841171628,540.133550339954,2
4,201,202,2022-10-14 14:50:48,Baseline 1,116.81755808513924,513.6214194468153,2
4,202,203,2022-10-14 14:50:49,Baseline 1,124.64901540659214,481.35157589722013,2
4,203,204,2022-10-14 14:50:50,Baseline 1,123.56979291118986,485.55556003174866,2
4,204,205,2022-10-14 14:50:51,Baseline 1,119.89037298387251,500.45719690997305,2
4,205,206,2022-10-14 14:50:52,Baseline 1,117.795737257281,509.3562924857994,2
4,206,207,2022-10-14 14:50:53,Baseline 1,116.51574890683871,514.9518461060022,2
4,207,208,2022-10-14 14:50:54,Baseline 1,120.14721919302241,499.3873383253844,2
4,208,209,2022-10-14 14:50:55,Baseline 1,124.5050618672657,481.9081176311188,2
4,209,210,2022-10-14 14:50:56,Baseline 1,117.95208098987816,508.6811482804512,2
4,210,211,2022-10-14 14:50:57,Baseline 1,112.39213630406084,533.845177901758,2
4,211,212,2022-10-14 14:50:58,Baseline 1,109.98588567395808,545.5245428296488,1
4,212,213,2022-10-14 14:50:59,Baseline 1,109.92851015156076,545.8092711097124,2
4,213,214,2022-10-14 14:51:00,Baseline 1,114.52203929898926,523.916622226352,2
4,214,215,2022-10-14 14:51:01,Baseline 1,124.66212211025655,481.3009676422275,2
4,215,216,2022-10-14 14:51:02,Baseline 1,121.43502074688573,494.0914048597364,2
4,216,217,2022-10-14 14:51:03,Baseline 1,119.56684104627969,501.811367390532,2
4,217,218,2022-10-14 14:51:04,Baseline 1,122.08920884977007,491.4439250223137,2
4,218,219,2022-10-14 14:51:05,Baseline 1,120.72895010395365,496.98104678568814,2
4,219,220,2022-10-14 14:51:06,Baseline 1,107.5162639405181,558.0551053484725,2
4,220,221,2022-10-14 14:51:07,Baseline 1,113.56976267544975,528.3096361789803,2
4,221,222,2022-10-14 14:51:08,Baseline 1,108.63862373368232,552.2897652595869,2
4,222,223,2022-10-14 14:51:09,Baseline 1,105.46020880527817,568.9349630511737,2
4,223,224,2022-10-14 14:51:10,Baseline 1,107.51130872828077,558.0808261914223,1
4,224,225,2022-10-14 14:51:11,Baseline 1,112.59599188010284,532.8786486813015,2
4,225,226,2022-10-14 14:51:12,Baseline 1,123.72940988325597,484.9291696825564,2
4,226,227,2022-10-14 14:51:13,Baseline 1,122.90079877448312,488.19861708219673,2
4,227,228,2022-10-14 14:51:14,Baseline 1,123.62029624960778,485.3571931169868,2
4,228,229,2022-10-14 14:51:15,Baseline 1,110.15586474110489,544.6827560295196,2
4,229,230,2022-10-14 14:51:16,Baseline 1,106.16744531747747,565.144991674041,2
4,230,231,2022-10-14 14:51:17,Baseline 1,102.82609844148747,583.5094485680852,2
4,231,232,2022-10-14 14:51:18,Baseline 1,97.05007658772301,618.237533751623,1
4,232,233,2022-10-14 14:51:19,Baseline 1,107.31026959638572,559.1263559925009,2
4,233,234,2022-10-14 14:51:20,Baseline 1,108.0554453200301,555.2704893519871,2
4,234,235,2022-10-14 14:51:21,Baseline 1,104.97176165965061,571.5822908120537,2
4,235,236,2022-10-14 14:51:22,Baseline 1,109.95711118858556,545.6673001993935,2
4,236,237,2022-10-14 14:51:23,Baseline 1,107.13207690988519,560.0563503540529,1
4,237,238,2022-10-14 14:51:24,Baseline 1,99.06944751099635,605.6357586261921,2
4,238,239,2022-10-14 14:51:25,Baseline 1,99.64884878265589,602.11433180594,2
4,239,240,2022-10-14 14:51:26,Baseline 1,103.09198483649746,582.0045088389676,1
5,240,241,2022-10-14 14:51:27,Baseline 1,101.65793652242148,590.2146163154366,2
5,241,242,2022-10-14 14:51:28,Baseline 1,116.49206627509274,515.0565349086665,2
5,242,243,2022-10-14 14:51:29,Baseline 1,119.68199186490985,501.3285546561136,2
5,243,244,2022-10-14 14:51:30,Baseline 1,111.06750689673814,540.2119996785675,2
5,244,245,2022-10-14 14:51:31,Baseline 1,100.23147179040892,598.6143765848739,2
5,245,246,2022-10-14 14:51:32,Baseline 1,93.56444799550118,641.269213739015,1
5,246,247,2022-10-14 14:51:33,Baseline 1,99.3797283748073,603.7448580430007,2
5,247,248,2022-10-14 14:51:34,Baseline 1,94.33962264150792,636.0000000000102,1
5,248,249,2022-10-14 14:51:35,Baseline 1,101.40116722485725,591.7091651119746,2
5,249,250,2022-10-14 14:51:36,Baseline 1,103.35224207833687,580.5389297169035,2
5,250,251,2022-10-14 14:51:37,Baseline 1,96.25897277227872,623.3185153756303,1
5,251,252,2022-10-14 14:51:38,Baseline 1,97.20669212218559,617.2414541643078,2
5,252,253,2022-10-14 14:51:39,Baseline 1,94.79330787781335,632.9560740441591,2
5,253,254,2022-10-14 14:51:40,Baseline 1,94.69908707865189,633.5858333055236,1
5,254,255,2022-10-14 14:51:41,Baseline 1,96.05710253487625,624.6284597041151,2
5,255,256,2022-10-14 14:51:42,Baseline 1,100.49082125603641,597.0694561956906,1
5,256,257,2022-10-14 14:51:43,Baseline 1,112.92562262557996,531.323171880469,2
5,257,258,2022-10-14 14:51:44,Baseline 1,115.69455400485461,518.6069518663978,2
5,258,259,2022-10-14 14:51:45,Baseline 1,121.78448932927071,492.67357715625855,2
5,259,260,2022-10-14 14:51:46,Baseline 1,116.71669793621038,514.0652628194813,2
5,260,261,2022-10-14 14:51:47,Baseline 1,110.60037523452016,542.4936386768518,2
5,261,262,2022-10-14 14:51:48,Baseline 1,112.92134831460795,531.3432835820838,2
5,262,263,2022-10-14 14:51:49,Baseline 1,108.53698501872636,552.806953221042,2
5,263,264,2022-10-14 14:51:50,Baseline 1,104.07026285384005,576.5335683284102,1
5,264,265,2022-10-14 14:51:51,Baseline 1,107.20824591808991,559.6584431186541,2
5,265,266,2022-10-14 14:51:52,Baseline 1,102.74810772751299,583.9523600679775,2
5,266,267,2022-10-14 14:51:53,Baseline 1,99.67856135483133,601.9348512305937,2
5,267,268,2022-10-14 14:51:54,Baseline 1,104.99691661987931,571.4453522213247,1
5,268,269,2022-10-14 14:51:55,Baseline 1,101.76708454835999,589.5815947393859,2
5,269,270,2022-10-14 14:51:56,Baseline 1,100.24031981198269,598.5615380371884,2
5,270,271,2022-10-14 14:51:57,Baseline 1,104.1080299011347,576.3244204791743,1
5,271,272,2022-10-14 14:51:58,Baseline 1,99.6458345052617,602.1325457094923,2
5,272,273,2022-10-14 14:51:59,Baseline 1,99.75774593448267,601.457054166058,2
5,273,274,2022-10-14 14:52:00,Baseline 1,105.55554891496102,568.4210883914587,2
5,274,275,2022-10-14 14:52:01,Baseline 1,101.38090261606288,591.8274394066556,1
5,275,276,2022-10-14 14:52:02,Baseline 1,100.53289488760223,596.8195789754308,2
5,276,277,2022-10-14 14:52:03,Baseline 1,104.58002463198808,573.7233301592443,2
5,277,278,2022-10-14 14:52:04,Baseline 1,99.53212647309303,602.8204372406337,1
5,278,279,2022-10-14 14:52:05,Baseline 1,95.88475533182252,625.7511925890791,2
5,279,280,2022-10-14 14:52:06,Baseline 1,101.60978524284567,590.4943097419309,2
5,280,281,2022-10-14 14:52:07,Baseline 1,98.89836554676019,606.6834337280465,1
5,281,282,2022-10-14 14:52:08,Baseline 1,94.58144796380073,634.3738787226421,2
5,282,283,2022-10-14 14:52:09,Baseline 1,101.45274747680958,591.408330402437,1
5,283,284,2022-10-14 14:52:10,Baseline 1,99.4895899844907,603.0781713881153,2
5,284,285,2022-10-14 14:52:11,Baseline 1,98.06726638023666,611.8249464338256,2
5,285,286,2022-10-14 14:52:12,Baseline 1,105.26381284221084,569.9964534814948,2
5,286,287,2022-10-14 14:52:13,Baseline 1,103.72416591093358,578.4572907679116,1
5,287,288,2022-10-14 14:52:14,Baseline 1,99.6904682354063,601.8629570313349,2
5,288,289,2022-10-14 14:52:15,Baseline 1,106.20100738387434,564.9663922972397,2
5,289,290,2022-10-14 14:52:16,Baseline 1,101.58613019751132,590.6318104975899,1
5,290,291,2022-10-14 14:52:17,Baseline 1,99.64616082752217,602.1305738397105,2
5,291,292,2022-10-14 14:52:18,Baseline 1,107.57860844191998,557.7316984202586,2
5,292,293,2022-10-14 14:52:19,Baseline 1,103.28043447594881,580.9425599770532,2
5,293,294,2022-10-14 14:52:20,Baseline 1,100.68014705882405,595.9466861420455,1
5,294,295,2022-10-14 14:52:21,Baseline 1,103.60416666666413,579.1272873517133,2
5,295,296,2022-10-14 14:52:22,Baseline 1,97.96302250804071,612.4759982275482,2
5,296,297,2022-10-14 14:52:23,Baseline 1,99.73074911825977,601.6198667960729,1
5,297,298,2022-10-14 14:52:24,Baseline 1,100.99686382520701,594.0778527919505,2
5,298,299,2022-10-14 14:52:25,Baseline 1,102.61604293162395,584.7038950817831,2
5,299,300,2022-10-14 14:52:26,None,105.15835658190493,570.5680646812664,1
6,300,301,2022-10-14 14:52:27,None,100.5639752738737,596.6351254174006,2
6,301,302,2022-10-14 14:52:28,None,110.91367750812717,540.961235331896,2
6,302,303,2022-10-14 14:52:29,None,116.6081597105921,514.543751903066,2
6,303,304,2022-10-14 14:52:30,None,108.82935220959527,551.3218518883173,2
6,304,305,2022-10-14 14:52:31,None,99.40692904564601,603.5796556238952,1
6,305,306,2022-10-14 14:52:32,None,95.80964548067904,626.2417494499507,2
6,306,307,2022-10-14 14:52:33,None,101.17177704319876,593.0507672547942,2
6,307,308,2022-10-14 14:52:34,None,106.88405199484947,561.3559635902584,1
6,308,309,2022-10-14 14:52:35,None,103.96002475475152,577.1449183620715,2
6,309,310,2022-10-14 14:52:36,None,104.13344531208028,576.1837594077907,2
6,310,311,2022-10-14 14:52:37,None,111.49076880683299,538.1611468116699,2
6,311,312,2022-10-14 14:52:38,None,117.54115017273125,510.45952767884,2
6,312,313,2022-10-14 14:52:39,None,115.12085165264592,521.1914187452154,2
6,313,314,2022-10-14 14:52:40,None,116.17968489639638,516.4414075791753,2
6,314,315,2022-10-14 14:52:41,None,120.02395564501458,499.9002047346055,2
6,315,316,2022-10-14 14:52:42,None,123.27880325431072,486.70167470904585,2
6,316,317,2022-10-14 14:52:43,None,119.09657205223523,503.7928377458611,2
6,317,318,2022-10-14 14:52:44,None,107.54130398446993,557.9251671401029,1
6,318,319,2022-10-14 14:52:45,None,103.01144848183188,582.45953128775,2
6,319,320,2022-10-14 14:52:46,None,99.65678678579985,602.0663713447104,2
6,320,321,2022-10-14 14:52:47,None,97.98064050801585,612.3658682869232,1
6,321,322,2022-10-14 14:52:48,None,100.85734117194949,594.8996801106159,2
6,322,323,2022-10-14 14:52:49,None,104.47728358773888,574.287519158293,2
6,323,324,2022-10-14 14:52:50,None,110.17838635826051,544.5714171643572,2
6,324,325,2022-10-14 14:52:51,None,111.3614203858111,538.7862312830628,2
6,325,326,2022-10-14 14:52:52,None,117.29416262089246,511.53440767488615,1
6,326,327,2022-10-14 14:52:53,None,125.00357252220056,479.9862819068154,3
6,327,328,2022-10-14 14:52:54,None,119.76118546453506,500.99704480436884,2
6,328,329,2022-10-14 14:52:55,None,117.90607103646805,508.87964862676284,2
6,329,330,2022-10-14 14:52:56,None,108.26337064676406,554.2040640482624,1
6,330,331,2022-10-14 14:52:57,None,110.80683656958016,541.4828349722225,2
6,331,332,2022-10-14 14:52:58,None,123.3049939448692,486.598296471484,2
6,332,333,2022-10-14 14:52:59,None,113.58603466951666,528.2339521277639,2
6,333,334,2022-10-14 14:53:00,None,93.44737034927049,642.072642341277,2
6,334,335,2022-10-14 14:53:01,None,85.56695800754513,701.205247879787,1
6,335,336,2022-10-14 14:53:02,None,87.480311659425,685.8686127409983,2
6,336,337,2022-10-14 14:53:03,None,93.37387076878531,642.5780521466598,1
6,337,338,2022-10-14 14:53:04,None,91.8865386782918,652.9792161403399,2
6,338,339,2022-10-14 14:53:05,None,95.99144189280112,625.0557218111722,1
6,339,340,2022-10-14 14:53:06,None,95.54329154823135,627.9875753465257,2
6,340,341,2022-10-14 14:53:07,None,101.32882016565105,592.1316354213221,2
6,341,342,2022-10-14 14:53:08,None,105.82010582010446,567.0000000000073,1
6,342,343,2022-10-14 14:53:09,Relaxation,106.78253672667316,561.8896295147915,2
6,343,344,2022-10-14 14:53:10,Relaxation,114.85005586592449,522.420294423224,2
6,344,345,2022-10-14 14:53:11,Relaxation,118.87505791505548,504.73161529708096,2
6,345,346,2022-10-14 14:53:12,Relaxation,106.54503598165532,563.142144044427,2
6,346,347,2022-10-14 14:53:13,Relaxation,90.71534469977904,661.4096016343103,1
6,347,348,2022-10-14 14:53:14,Relaxation,85.65550696224547,700.4803558800522,2
6,348,349,2022-10-14 14:53:15,Relaxation,89.10684604312664,673.3489362978993,1
6,349,350,2022-10-14 14:53:16,Relaxation,93.25841092978223,643.3736046089855,2
6,350,351,2022-10-14 14:53:17,Relaxation,93.53190806743164,641.492312513748,1
6,351,352,2022-10-14 14:53:18,Relaxation,92.05198570910777,651.8056024299702,2
6,352,353,2022-10-14 14:53:19,Relaxation,99.78645659283706,601.284002345334,1
6,353,354,2022-10-14 14:53:20,Relaxation,100.64136789105815,596.1763165316727,2
6,354,355,2022-10-14 14:53:21,Relaxation,96.54458756912084,621.4745073828522,2
6,355,356,2022-10-14 14:53:22,Relaxation,102.57792642140474,584.9211627997962,1
6,356,357,2022-10-14 14:53:23,Relaxation,97.0981366459664,617.931528580909,2
6,357,358,2022-10-14 14:53:24,Relaxation,96.53019145802354,621.5671915049624,2
6,358,359,2022-10-14 14:53:25,Relaxation,102.99835546675018,582.5335727750443,1
6,359,360,2022-10-14 14:53:26,Relaxation,96.68094716927527,620.5979746448709,2
7,360,361,2022-10-14 14:53:27,Relaxation,97.30029064176036,616.6476955439697,2
7,361,362,2022-10-14 14:53:28,Relaxation,100.69980173035273,595.8303687693848,1
7,362,363,2022-10-14 14:53:29,Relaxation,93.20587880251489,643.7362189044783,2
7,363,364,2022-10-14 14:53:30,Relaxation,94.92295359400995,632.0915829971209,1
7,364,365,2022-10-14 14:53:31,Relaxation,106.76339644907324,561.9903636975464,2
7,365,366,2022-10-14 14:53:32,Relaxation,104.16526543358057,576.0077483627026,2
7,366,367,2022-10-14 14:53:33,Relaxation,89.8324863542251,667.9098223265198,1
7,367,368,2022-10-14 14:53:34,Relaxation,98.17289239969604,611.166672727937,2
7,368,369,2022-10-14 14:53:35,Relaxation,102.90095912191634,583.0849441248882,2
7,369,370,2022-10-14 14:53:36,Relaxation,95.39800995025097,628.9439374184991,1
7,370,371,2022-10-14 14:53:37,Relaxation,84.94505494505405,706.3389391979375,2
7,371,372,2022-10-14 14:53:38,Relaxation,80.52738599982641,745.0881368498581,1
7,372,373,2022-10-14 14:53:39,Relaxation,80.37382139644238,746.5117243094753,2
7,373,374,2022-10-14 14:53:40,Relaxation,85.48026827091961,701.9163745466625,1
7,374,375,2022-10-14 14:53:41,Relaxation,91.41994826099474,656.3119006445513,1
7,375,376,2022-10-14 14:53:42,Relaxation,99.4711970678433,603.1896847393685,2
7,376,377,2022-10-14 14:53:43,Relaxation,95.50121806813269,628.2642380246361,2
7,377,378,2022-10-14 14:53:44,Relaxation,93.7357959748872,640.0969808382982,1
7,378,379,2022-10-14 14:53:45,Relaxation,96.81454078512913,619.7416164289249,2
7,379,380,2022-10-14 14:53:46,Relaxation,94.30840898232016,636.2104996517129,1
7,380,381,2022-10-14 14:53:47,Relaxation,96.17862068250442,623.839264633106,2
7,381,382,2022-10-14 14:53:48,Relaxation,97.98925343217584,612.3120433969788,2
7,382,383,2022-10-14 14:53:49,Relaxation,99.29475459014392,604.26152668044,1
7,383,384,2022-10-14 14:53:50,Relaxation,106.22749110646788,564.8255397453021,2
7,384,385,2022-10-14 14:53:51,Relaxation,109.37559708051461,548.5684339243627,2
7,385,386,2022-10-14 14:53:52,Relaxation,97.55378167142545,615.0453521329214,2
7,386,387,2022-10-14 14:53:53,Relaxation,97.79274364137198,613.5424548475039,1
7,387,388,2022-10-14 14:53:54,Relaxation,102.07052072840752,587.8288811678536,2
7,388,389,2022-10-14 14:53:55,Relaxation,102.44807189170953,585.6625595005992,2
7,389,390,2022-10-14 14:53:56,Relaxation,100.89152542372864,594.6981151093651,1
7,390,391,2022-10-14 14:53:57,Relaxation,107.07513812154622,560.3541686015951,2
7,391,392,2022-10-14 14:53:58,Relaxation,110.70343330702494,541.9886105392593,2
7,392,393,2022-10-14 14:53:59,Relaxation,102.81432377568905,583.5762741668423,2
7,393,394,2022-10-14 14:54:00,Relaxation,109.64312730980784,547.2299219490874,1
7,394,395,2022-10-14 14:54:01,Relaxation,109.98302510497612,545.5387314790756,2
7,395,396,2022-10-14 14:54:02,Relaxation,103.3722567287805,580.4265273749705,2
7,396,397,2022-10-14 14:54:03,Relaxation,105.15861047329994,570.5666871210148,2
7,397,398,2022-10-14 14:54:04,Relaxation,102.21465076660613,587.0000000000216,1
7,398,399,2022-10-14 14:54:05,Relaxation,112.49257726941191,533.3685248965731,2
7,399,400,2022-10-14 14:54:06,Relaxation,110.59934026896778,542.4987152191444,2
7,400,401,2022-10-14 14:54:07,Relaxation,105.09403952197299,570.9172496643374,2
7,401,402,2022-10-14 14:54:08,Relaxation,100.54212910910425,596.7647644987748,2
7,402,403,2022-10-14 14:54:09,Relaxation,99.57401490947802,602.566844919787,1
7,403,404,2022-10-14 14:54:10,Relaxation,106.45600991326049,563.6130834594263,2
7,404,405,2022-10-14 14:54:11,Relaxation,117.17913428526307,512.0365529748229,2
7,405,406,2022-10-14 14:54:12,Relaxation,119.99879033721362,500.0050403124189,2
7,406,407,2022-10-14 14:54:13,Relaxation,115.49076570406848,519.5220555879156,2
7,407,408,2022-10-14 14:54:14,Relaxation,105.94047666894727,566.3557677533737,2
7,408,409,2022-10-14 14:54:15,Relaxation,112.61444617722978,532.791325062981,2
7,409,410,2022-10-14 14:54:16,Relaxation,102.29855476453355,586.5185499258073,1
7,410,411,2022-10-14 14:54:17,Relaxation,102.76692018869744,583.8454620400208,2
7,411,412,2022-10-14 14:54:18,Relaxation,104.50576106731404,574.1310276794494,2
7,412,413,2022-10-14 14:54:19,Relaxation,109.18386587690564,549.5317418751619,2
7,413,414,2022-10-14 14:54:20,Relaxation,118.82374203974183,504.9495914708054,2
7,414,415,2022-10-14 14:54:21,Relaxation,102.80569828405571,583.625236747266,1
7,415,416,2022-10-14 14:54:22,Relaxation,97.78190147262167,613.6104851346098,2
7,416,417,2022-10-14 14:54:23,Relaxation,100.08342039963276,599.4998947919665,2
7,417,418,2022-10-14 14:54:24,Relaxation,97.63679124536348,614.5224482973701,1
7,418,419,2022-10-14 14:54:25,Relaxation,98.8236586820695,607.142062944957,2
7,419,420,2022-10-14 14:54:26,Relaxation,92.47602141609462,648.8168400977244,1
8,420,421,2022-10-14 14:54:27,Relaxation,98.62389654945008,608.3718256854307,2
8,421,422,2022-10-14 14:54:28,Relaxation,99.35219458416839,603.9121757815795,2
8,422,423,2022-10-14 14:54:29,Relaxation,97.391283676704,616.0715593314641,1
8,423,424,2022-10-14 14:54:30,Relaxation,100.76169154228808,595.4643980427716,2
8,424,425,2022-10-14 14:54:31,Relaxation,100.3181064375087,598.0974136246869,2
8,425,426,2022-10-14 14:54:32,Relaxation,97.56010812348812,615.0054684651859,1
8,426,427,2022-10-14 14:54:33,Relaxation,92.11282701568301,651.3750792795066,2
8,427,428,2022-10-14 14:54:34,Relaxation,96.20326688102799,623.6794440068278,1
8,428,429,2022-10-14 14:54:35,Relaxation,92.62019047619464,647.8069165213094,2
8,429,430,2022-10-14 14:54:36,Relaxation,98.88282878825477,606.77875759888,2
8,430,431,2022-10-14 14:54:37,Relaxation,103.20759119086503,581.352585674053,1
8,431,432,2022-10-14 14:54:38,Relaxation,99.81599824033947,601.1060457015167,2
8,432,433,2022-10-14 14:54:39,Relaxation,102.95518394648835,582.7778427474367,2
8,433,434,2022-10-14 14:54:40,Relaxation,101.3027525026635,592.2840052981034,1
8,434,435,2022-10-14 14:54:41,Relaxation,98.17807443786067,611.134414109695,2
8,435,436,2022-10-14 14:54:42,Relaxation,98.35081563328134,610.0610311532216,2
8,436,437,2022-10-14 14:54:43,Relaxation,97.4232747682052,615.8692585807169,1
8,437,438,2022-10-14 14:54:44,Relaxation,93.244423566336,643.4701154789677,2
8,438,439,2022-10-14 14:54:45,Relaxation,98.57608959000709,608.6668709374566,1
8,439,440,2022-10-14 14:54:46,Relaxation,96.30808833491594,623.0006330449335,2
8,440,441,2022-10-14 14:54:47,Relaxation,102.9010661469683,583.0843376715367,2
8,441,442,2022-10-14 14:54:48,Relaxation,102.37762237762179,586.0655737704951,2
