Segment #,Interval Start Time,Interval End Time,Time,Task,Mean HR,Mean IBI,# R Peaks
5,280,281,2022-10-14 11:04:59,Baseline 1,68.65728928626854,873.9057516504661,1
5,281,282,2022-10-14 11:05:00,Baseline 1,63.6388977792462,942.8195976638534,1
5,282,283,2022-10-14 11:05:01,Baseline 1,70.68666504425303,848.8163922068936,1
5,283,284,2022-10-14 11:05:02,Baseline 1,77.43061575598996,774.8872899200528,1
5,284,285,2022-10-14 11:05:03,Baseline 1,68.60409603542482,874.583348041173,1
5,285,286,2022-10-14 11:05:04,Baseline 1,69.58020444531176,862.3142239709636,2
5,286,287,2022-10-14 11:05:05,Baseline 1,76.98855714178677,779.3365953007846,1
5,287,288,2022-10-14 11:05:06,Baseline 1,67.69143242339149,886.3750972902498,1
5,288,289,2022-10-14 11:05:07,Baseline 1,64.34585284495584,932.4610265804174,1
5,289,290,2022-10-14 11:05:08,Baseline 1,71.89692800004438,834.5280065368435,1
5,290,291,2022-10-14 11:05:09,Baseline 1,71.26609594515551,841.9150678069191,1
5,291,292,2022-10-14 11:05:10,Baseline 1,64.71697131043771,927.1138433254068,2
5,292,293,2022-10-14 11:05:11,Baseline 1,64.5380050421412,929.6847642071052,1
5,293,294,2022-10-14 11:05:12,Baseline 1,75.62855921501934,793.351091476094,1
5,294,295,2022-10-14 11:05:13,Baseline 1,77.9937408296371,769.292501702911,1
5,295,296,2022-10-14 11:05:14,Baseline 1,68.13657721624676,880.5842977638354,1
5,296,297,2022-10-14 11:05:15,Baseline 1,61.512581593504,975.4102078904824,1
5,297,298,2022-10-14 11:05:16,Baseline 1,70.64320139716712,849.3386315078025,2
5,298,299,2022-10-14 11:05:17,Baseline 1,65.85056839547731,911.153866427687,1
5,299,300,2022-10-14 11:05:18,Baseline 1,65.43614398924177,916.9244448429675,1
6,300,301,2022-10-14 11:05:19,Baseline 1,78.52810948611472,764.0576144343466,1
6,301,302,2022-10-14 11:05:20,Baseline 1,70.81649703782325,847.260207857413,1
6,302,303,2022-10-14 11:05:21,Baseline 1,62.06903693937363,966.6655543343684,1
6,303,304,2022-10-14 11:05:22,Baseline 1,61.94778740784899,968.5575952047288,1
6,304,305,2022-10-14 11:05:23,Baseline 1,76.63195967305487,782.963143001771,2
6,305,306,2022-10-14 11:05:24,Baseline 1,79.67959767682028,753.0158503480333,1
6,306,307,2022-10-14 11:05:25,Baseline 1,67.30078743300317,891.5200295350039,1
6,307,308,2022-10-14 11:05:26,Baseline 1,59.28207693051597,1012.1102887526275,1
6,308,309,2022-10-14 11:05:27,Baseline 1,60.01695598059183,999.7174801634839,1
6,309,310,2022-10-14 11:05:28,Baseline 1,71.08819216765131,844.022026309216,1
6,310,311,2022-10-14 11:05:29,Baseline 1,83.43147656940943,719.1530399211382,2
6,311,312,2022-10-14 11:05:30,Baseline 1,80.01874490627391,749.8243076703852,1
6,312,313,2022-10-14 11:05:31,Baseline 1,67.34370798855169,890.9518319098185,1
6,313,314,2022-10-14 11:05:32,Baseline 1,63.320395001611956,947.5619979703628,1
6,314,315,2022-10-14 11:05:33,Baseline 1,72.95256877022739,822.4521906689398,1
6,315,316,2022-10-14 11:05:34,Baseline 1,83.22172619047747,720.9655789003018,2
6,316,317,2022-10-14 11:05:35,Baseline 1,71.97903233509854,833.5760853337105,1
6,317,318,2022-10-14 11:05:36,Baseline 1,59.994670578900475,1000.0888315753399,1
6,318,319,2022-10-14 11:05:37,Baseline 1,61.78696096066924,971.0786720549868,1
6,319,320,2022-10-14 11:05:38,Baseline 1,68.36616762716159,877.6270790431473,1
6,320,321,2022-10-14 11:05:39,Baseline 1,70.2813082246466,853.7120539676993,1
6,321,322,2022-10-14 11:05:40,Baseline 1,78.38414270373794,765.4609456759263,2
6,322,323,2022-10-14 11:05:41,Baseline 1,85.92620297248128,698.2736106611809,1
6,323,324,2022-10-14 11:05:42,Baseline 1,78.08612440191355,768.3823529411796,1
6,324,325,2022-10-14 11:05:43,Baseline 1,62.751152721061366,956.1577341329382,1
6,325,326,2022-10-14 11:05:44,Baseline 1,58.38419606646156,1027.675364951486,1
6,326,327,2022-10-14 11:05:45,Baseline 1,59.13319257120672,1014.6585596194471,1
6,327,328,2022-10-14 11:05:46,Baseline 1,59.239331226065346,1012.840603669745,1
6,328,329,2022-10-14 11:05:47,Baseline 1,66.03287759759144,908.6382750975025,1
6,329,330,2022-10-14 11:05:48,Baseline 1,74.02840963258099,810.4996486861326,2
6,330,331,2022-10-14 11:05:49,Baseline 1,67.61332428340323,887.3990538981376,1
